Mayfield Road 1-167 odd & 8-182 even	1361578/mayfield-road-1-167-odd-8-182-even	https://www.edinburgh.gov.uk/downloads/file/30115/garden-waste-calendar-tuesday-1	tuesday-1
Mayfield Road 189-205 odd	1361579/mayfield-road-189-205-odd	https://www.edinburgh.gov.uk/downloads/file/30118/garden-waste-calendar-wednesday-2	wednesday-2
Minto Street 3-27 odd & 4-28 even	1361645/minto-street-3-27-odd-4-28-even	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Minto Street 33-47 odd & 32-48 even	1361646/minto-street-33-47-odd-32-48-even	https://www.edinburgh.gov.uk/downloads/file/30115/garden-waste-calendar-tuesday-1	tuesday-1
Mount Vernon Road 1-15 odd & 10-34 even	1361721/mount-vernon-road-1-15-odd-10-34-even	https://www.edinburgh.gov.uk/downloads/file/30121/garden-waste-calendar-friday-1	friday-1
Mount Vernon Road 53-69 odd	1361722/mount-vernon-road-53-69-odd	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
Mountcastle Drive North 1-97 odd & 8-120 even	1361726/mountcastle-drive-north-1-97-odd-8-120-even	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
Mountcastle Drive North 103-105 & 305-331 odd & 128 & 312-328 even	1361725/mountcastle-drive-north-103-105-305-331-odd-128-312-328-even	https://www.edinburgh.gov.uk/downloads/file/30118/garden-waste-calendar-wednesday-2	wednesday-2
Newliston Road 1-11 odd & 4-10 even	1361802/newliston-road-1-11-odd-4-10-even	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Oxgangs Road North 115 & 117 only	1361957/oxgangs-road-north-115-117-only	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Oxgangs Road North 5-223 odd & 14-300 even (Except 115 & 117 only)	1361956/oxgangs-road-north-5-223-odd-14-300-even-except-115-117-only-	https://www.edinburgh.gov.uk/downloads/file/30115/garden-waste-calendar-tuesday-1	tuesday-1
Paisley Crescent 2-34 even	1361966/paisley-crescent-2-34-even	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
Paisley Crescent 5-25 odd & 36-62 even	1361965/paisley-crescent-5-25-odd-36-62-even	https://www.edinburgh.gov.uk/downloads/file/30118/garden-waste-calendar-wednesday-2	wednesday-2
Peffermill Road 1 & 39-49 odd	1362033/peffermill-road-1-39-49-odd	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Queensferry Road EH29 2-64 even & 21	1362170/queensferry-road-eh29-2-64-even-21	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Queensferry Road EH29 3-75 odd except 21	1362168/queensferry-road-eh29-3-75-odd-except-21	https://www.edinburgh.gov.uk/downloads/file/30116/garden-waste-calendar-tuesday-2	tuesday-2
Queensferry Road EH4 385-409 odd	1362167/queensferry-road-eh4-385-409-odd	https://www.edinburgh.gov.uk/downloads/file/30121/garden-waste-calendar-friday-1	friday-1
