warriston grove	 tuesday-2	 friday-1	 Tuesday
warriston road	 tuesday-1	 tuesday-2	 Tuesday
warriston terrace	 tuesday-1	 tuesday-2	 Tuesday
waterfield road	 tuesday-1	 friday-2	 Thursday
watertoun road	 tuesday-2	 tuesday-2	 Wednesday
watson crescent	None	 friday-1	None
watt park	 friday-1	 tuesday-2	 Friday
wauchope crescent	 friday-1	 tuesday-2	 Friday
waulkmill loan	 wednesday-1	 friday-1	 Wednesday
waverley park	None	 thursday-1	None
waverley park terrace	None	 thursday-1	None
waverley place	None	 thursday-1	None
weavers knowe crescent	 wednesday-1	 friday-2	 Wednesday
wellflats road	 thursday-1	 tuesday-1	 Thursday
wellhead close	 thursday-1	 tuesday-2	 Thursday
wellington street	None	 thursday-1	None
west annandale street	 wednesday-1	 thursday-1	 Tuesday
west bowling green street	 wednesday-1	 friday-1	 Tuesday
west brighton crescent	 friday-2	 wednesday-1	 Friday
west caiystane road	 tuesday-1	 thursday-1	 Thursday
west castle road	 tuesday-2	 friday-1	 Wednesday
west catherine place	 tuesday-2	 wednesday-1	 Friday
west coates	 tuesday-2	 tuesday-1	 Friday
west craigs avenue	 thursday-2	 friday-1	 Thursday
west craigs crescent	 thursday-2	 friday-1	 Thursday
west croft	 thursday-1	 wednesday-2	 Thursday
west fairbrae crescent	 thursday-2	 thursday-2	 Friday
west fairbrae drive	 thursday-2	 thursday-2	 Friday
west ferryfield	 tuesday-2	 thursday-1	 Tuesday
west gorgie place	 tuesday-2	 friday-2	 Friday
west mains road	 tuesday-2	 tuesday-2	 Wednesday
west mayfield	 tuesday-2	 tuesday-1	 Friday
west mill road	 wednesday-1	 thursday-1	 Wednesday
west montgomery place	 wednesday-2	 thursday-1	 Tuesday
west newington place	None	 wednesday-2	None
west pilton avenue	 tuesday-1	 friday-2	 Tuesday
west pilton bank	 tuesday-1	 friday-2	 Tuesday
west pilton brae	 tuesday-1	 friday-2	 Tuesday
west pilton drive	 tuesday-1	 friday-2	 Tuesday
west pilton gardens	 tuesday-1	 friday-2	 Tuesday
west pilton green	 tuesday-1	 friday-2	 Tuesday
west pilton grove	 tuesday-1	 friday-2	 Tuesday
west pilton lea	 tuesday-1	 friday-2	 Tuesday
west pilton loan	 tuesday-1	 friday-2	 Tuesday
west pilton march	 tuesday-1	 friday-2	 Tuesday
west pilton park	 tuesday-1	 friday-2	 Tuesday
west pilton place	 tuesday-1	 friday-2	 Tuesday
west pilton rise	 tuesday-1	 friday-2	 Tuesday
west pilton road	None	 friday-2	None
west pilton street	 tuesday-1	 friday-2	 Tuesday
west pilton terrace	 tuesday-1	 friday-2	 Tuesday
west pilton view	 tuesday-1	 friday-2	 Tuesday
west preston street	None	 thursday-1	None
west relugas road	 tuesday-2	 tuesday-2	 Wednesday
west savile gardens	 tuesday-2	 tuesday-2	 Wednesday
west savile road	 tuesday-2	 tuesday-1	 Wednesday
west savile terrace	 tuesday-2	 tuesday-2	 Wednesday
west scotland street lane	 wednesday-1	 tuesday-2	 Tuesday
west stanhope place	 tuesday-2	 wednesday-1	 Friday
west terrace	 thursday-1	 tuesday-1	 Thursday
west werberside	 tuesday-1	 tuesday-2	 Tuesday
west winnelstrae	 tuesday-2	 thursday-1	 Tuesday
west woods	 tuesday-1	 tuesday-2	 Tuesday
westbank loan	 friday-2	 tuesday-2	 Friday
westbank place	 friday-2	 tuesday-2	 Friday
westburn avenue	 wednesday-1	 wednesday-2	 Wednesday
westburn grove	 wednesday-1	 wednesday-2	 Wednesday
westburn middlefield	 wednesday-1	 wednesday-2	 Wednesday
westburn park	 wednesday-1	 wednesday-2	 Wednesday
wester broom avenue	 thursday-2	 tuesday-2	 Wednesday
wester broom drive	 thursday-2	 tuesday-2	 Wednesday
wester broom gardens	 thursday-2	 tuesday-2	 Wednesday
wester broom grove	 thursday-2	 tuesday-2	 Wednesday
wester broom place	 thursday-2	 tuesday-2	 Wednesday
wester broom terrace	 thursday-2	 tuesday-2	 Wednesday
wester coates avenue	 tuesday-2	 tuesday-1	 Friday
wester coates gardens	 tuesday-2	 tuesday-1	 Friday
wester coates place	 tuesday-1	 wednesday-1	 Friday
wester coates road	 tuesday-2	 tuesday-1	 Friday
wester coates terrace	 tuesday-2	 tuesday-1	 Friday
wester dalmeny steading	 thursday-1	 wednesday-1	 Thursday
wester drylaw avenue	 friday-2	 friday-2	 Tuesday
wester drylaw drive	 friday-2	 friday-2	 Tuesday
wester drylaw park	 friday-2	 friday-2	 Tuesday
wester drylaw place	 friday-2	 friday-2	 Tuesday
wester drylaw row	 friday-2	 friday-2	 Tuesday
wester hailes road	 tuesday-2	 thursday-2	 Wednesday
wester hill	 tuesday-1	 tuesday-1	 Wednesday
wester rigg	 wednesday-1	 friday-1	 Wednesday
wester row	 thursday-1	 friday-1	 Wednesday
wester steil	 tuesday-1	 tuesday-1	 Wednesday
western corner	 friday-2	 wednesday-1	 Friday
western gardens	 friday-1	 thursday-1	 Friday
western place	 friday-1	 thursday-1	 Friday
western terrace	 friday-2	 wednesday-1	 Friday
westfield	 thursday-1	 tuesday-1	None
westfield road	 tuesday-2	 friday-2	 Friday
westgarth avenue	 wednesday-2	 tuesday-2	 Wednesday
westhall gardens	 tuesday-2	 wednesday-1	 Tuesday
wheatlands	 thursday-1	 tuesday-1	 Thursday
whins place	 friday-1	 friday-2	 Friday
whinstone place	 thursday-1	 wednesday-2	 Thursday
white dales	 tuesday-1	 tuesday-1	 Thursday
whiteadder loan	 thursday-2	 thursday-2	 Thursday
whitehead grove	 thursday-1	 wednesday-1	 Thursday
whitehill street	 wednesday-1a	 thursday-1	 Friday
whitehouse loan	 tuesday-2	 tuesday-2	 Wednesday
whitehouse terrace	 tuesday-2	 tuesday-2	 Wednesday
whitelea crescent	 wednesday-1	 thursday-1	 Wednesday
whitelea road	 wednesday-1	 thursday-1	 Wednesday
whitingford	 wednesday-1	 friday-1	 Tuesday
whitson crescent	 wednesday-2	 tuesday-2	 Friday
whitson grove	 wednesday-2	 tuesday-2	 Friday
whitson place east	 wednesday-2	 tuesday-2	 Friday
whitson place west	 wednesday-2	 tuesday-2	 Friday
whitson road	 wednesday-2	 tuesday-2	 Friday
whitson terrace	 wednesday-2	 tuesday-2	 Friday
whitson walk	 wednesday-2	 tuesday-2	 Friday
whitson way	 wednesday-2	 tuesday-2	 Friday
wilfrid terrace	 wednesday-2	 thursday-2	 Friday
wilkieston road	 thursday-1	 wednesday-2	 Thursday
wilkinson drive	None	 wednesday-2	 Thursday
william black place	 thursday-1	 wednesday-1	 Thursday
william jameson place	 friday-1	 friday-2	 Friday
willow tree place	 wednesday-1	 wednesday-1	 Wednesday
willowbrae avenue	 wednesday-2	 wednesday-2	 Friday
willowbrae gardens	 wednesday-2	 wednesday-2	 Friday
wilton road	 thursday-2	 tuesday-1	 Wednesday
windrush drive	 wednesday-1	 tuesday-1	 Tuesday
windsor place	 friday-1	 friday-2	 Friday
winton drive	 tuesday-1	 tuesday-1	 Thursday
winton gardens	 tuesday-1	 tuesday-1	 Thursday
winton grove	 tuesday-1	 tuesday-1	 Thursday
winton loan	 tuesday-1	 tuesday-1	 Thursday
winton park	 tuesday-1	 tuesday-1	 Thursday
winton terrace	 tuesday-1	 tuesday-1	 Thursday
wintour lane	 wednesday-1	 tuesday-1	 Wednesday
wisp green	 friday-1	 tuesday-2	 Friday
wolrige road	 thursday-2	 thursday-2	 Thursday
wolseley crescent	 wednesday-2	 thursday-2	 Friday
wolseley gardens	 wednesday-2	 thursday-2	 Friday
woodbine terrace	 wednesday-1	 thursday-2	 Tuesday
woodburn terrace	None	 wednesday-2	None
woodcroft road	None	 wednesday-2	None
woodhall avenue	 wednesday-1	 tuesday-1	 Wednesday
woodhall drive	 wednesday-1	 tuesday-1	 Wednesday
woodhall millbrae	 wednesday-1	 tuesday-1	 Wednesday
woodhall terrace	 wednesday-1	 tuesday-1	 Wednesday
woodlands grove	 friday-2	 thursday-2	 Friday
woodside terrace	 friday-2	 tuesday-1	 Friday
woodstock place	 thursday-2	 friday-1	 Thursday
woodville terrace	 wednesday-1	 thursday-2	 Tuesday
wyvern park	 tuesday-2	 wednesday-1	 Wednesday
yeaman place	None	 friday-1	None
yewlands crescent	 thursday-2	 thursday-2	 Thursday
yewlands gardens	 thursday-2	 thursday-2	 Thursday
york place	 wednesday-1	 thursday-1	 Tuesday
york road	 tuesday-2	 tuesday-1	 Tuesday
yorkston court	 wednesday-1	 friday-1	 Thursday
young drive	 thursday-1	 wednesday-1	 Thursday
zetland place	 tuesday-2	 wednesday-1	 Tuesday
balgreen road 167 and 169	None	 friday-2	None
balgreen road 20-138	None	 wednesday-1	None
braid road 138-269	None	 thursday-2	None
braid road 7-126	None	 wednesday-2	None
broomhouse road 204-214	None	 tuesday-2	None
broomhouse road 253-365	None	 thursday-2	None
brunstane road 2-22a	None	 tuesday-1	None
colinton road 264-292	None	 wednesday-1	None
corstorphine road 225	None	 friday-2	None
craigcrook road 51-282	None	 friday-1	None
craigleith crescent 50-101	None	 tuesday-1	None
crewe road south 95-141	None	 tuesday-2	None
drum brae drive 100-224	None	 thursday-2	None
drum street 87-151	None	 friday-1	None
duddingston road west 148	None	 tuesday-2	None
east trinity road 126-145	None	 wednesday-1	None
east trinity road 5-122	None	 tuesday-1	None
forth view crescent 95-141	None	 friday-2	None
hillhouse road 87-131	None	 friday-1	None
lanark road 487 and 489	None	 tuesday-1	None
leith walk 302, 318 and 324	None	 friday-1	None
liberton brae 56-149	None	 thursday-2	None
mansfield road 200 and 200b	None	 friday-1	None
milton road east 30-314	None	 tuesday-1	None
morton street 2-3	None	 friday-2	None
old dalkeith road 126-164 and 450, 458 and 602	None	 tuesday-2	None
old dalkeith road 383-395	None	 wednesday-2	None
old dalkeith road 522-542	None	 friday-1	None
oxgangs road north 306-346 even	None	 friday-1	None
peffermill road 178 and 180	None	 tuesday-2	None
queensferry road 0 eh4 83-195 and 244	None	 wednesday-2	None
saughton mains avenue 36 and 38	None	 tuesday-2	None
saughton mains street 1-7	None	 wednesday-2	None
slateford road 93-124	None	 friday-2	None
turnhouse road 37 and 142	None	 friday-2	None
whitehouse road 12-124	None	 wednesday-1	None
whitehouse road 173-200	None	 tuesday-1	None
willowbrae road 1-180	None	 wednesday-2	None
willowbrae road 184-282	None	 thursday-2	None
woodhall road 11 and 13	None	 tuesday-2	None
woodhall road 158-180	None	 thursday-1	None
brunstane road 32-88	None	 wednesday-1	None
clark road 1-12	None	 wednesday-1	None
clark road 36-51	None	 tuesday-1	None
craigcrook road 1-49	None	 wednesday-2	None
craigleith crescent 1-40	None	 wednesday-2	None
crewe road south 15-19	None	 wednesday-2	None
drum brae drive 1-65	None	 tuesday-2	None
forth view crescent 1-89	None	 wednesday-1	None
greenbank terrace 1-16	None	 wednesday-2	None
greenbank terrace 17-24	None	 wednesday-1	None
hillhouse road 1-68	None	 wednesday-2	None
kirk brae 2-62	None	 friday-1	None
kirk brae 64-81	None	 thursday-2	None
lennox row 9-44	None	 wednesday-1	None
liberton brae 2-54	None	 wednesday-2	None
mansfield road 1-88	None	 thursday-1	None
milton road east 1-26	None	 wednesday-1	None
morton street 4-65	None	 tuesday-1	None
old dalkeith road 29-50	None	 thursday-1	None
queensferry road 0 eh4 1-31	None	 thursday-2	None
ravelston dykes road 18-97	None	 thursday-1	None
ravelston dykes road 2-12	None	 friday-1	None
restalrig road south 27-55	None	 tuesday-1	None
saughton mains avenue 9-28	None	 wednesday-2	None
saughton mains place 19-36	None	 tuesday-2	None
saughton mains place 2-18	None	 wednesday-2	None
saughton mains street 14-81	None	 tuesday-2	None
saughton road 12-16	None	 wednesday-2	None
slateford road 1-35	None	 friday-1	None
blinkbonny road 0 eh14	 wednesday-1	 friday-1	 Wednesday
bridge road 0 eh13	 wednesday-1	 thursday-1	None
bridge road 0 eh14	 wednesday-1	 friday-1	None
kirkliston to burnshot 0 c157	None	 thursday-1	 Thursday
calder road 0 eh27	 thursday-1	 tuesday-1	 Thursday
edinburgh road 0 eh28	None	 tuesday-1	None
edinburgh road 0 eh30	None	 tuesday-1	None
glasgow road 0 eh12	None	 friday-1	None
glasgow road 0 eh28	 thursday-1	 wednesday-2	None
kirkgate 0 eh14	 wednesday-1	 friday-1	 Wednesday
kirkgate 0 eh16	 thursday-2	 thursday-2	None
lennox row 3-7b	None	 tuesday-1	None
loch road 0 eh30	 thursday-1	 wednesday-1	None
lochend road 0 eh28	 thursday-1	 wednesday-2	 Thursday
main street 0 eh14	 wednesday-1	 thursday-1	 Wednesday
main street 0 eh28	 thursday-1	 wednesday-2	None
main street 0 eh29	 thursday-1	 thursday-1	None
main street 0 eh30	 thursday-1	 tuesday-1	None
manse road 0 eh12	 friday-1	 wednesday-2	 Wednesday
manse road 0 eh29	 thursday-1	 thursday-1	 Thursday
pentland avenue 0 eh13	None	 thursday-2	None
pentland avenue 0 eh14	None	 wednesday-1	None
pentland view 0 eh10	 tuesday-1	 thursday-2	 Thursday
pentland view 0 eh14	 wednesday-1	 wednesday-1	 Wednesday
station road 0 eh12	 friday-1	 friday-2	 Friday
station road 0 eh28	None	 wednesday-2	None
station road 0 eh29	None	 thursday-1	None
station road 0 eh30	None	 wednesday-1	None
stewart place 0 eh14	 wednesday-1	 wednesday-1	None
stewart place 0 eh29	 thursday-1	 tuesday-2	None
stewart terrace 0 eh11	None	 friday-2	None
stewart terrace 0 eh30	None	 wednesday-1	None
stirling road 0 eh29	 thursday-1	 thursday-1	None
the glebe 0 eh29	 thursday-1	 thursday-1	None
the glebe 0 eh30	 thursday-1	 tuesday-1	None
the green 0 eh14	 wednesday-1	 friday-1	None
blinkbonny road 0 eh4	 friday-2	 thursday-2	 Friday
loch road 0 eh4	 friday-2	 friday-1	None
lochend road 0 eh6	 wednesday-1	 wednesday-1	 Tuesday
main street 0 eh4	 friday-1	 thursday-1	 Tuesday
stirling road 0 eh5	 tuesday-2	 wednesday-1	None
the glebe 0 eh4	 friday-1	 tuesday-1	None
the green 0 eh4	 friday-1	 thursday-1	 Tuesday
alnwickhill road 1-169 odd	None	 thursday-2	None
alnwickhill road 2-172 even	None	 wednesday-2	None
bavelaw road 10-22	None	 thursday-1	None
bavelaw road 58-100	None	 friday-1	None
bellenden gardens 1-21 and 31-49 odd	None	 wednesday-2	None
bellenden gardens 23-25 and 55-57 odd and 14-44 even	None	 friday-1	None
bonaly road 1-47 odd and 4-86 even	None	 tuesday-2	None
bonaly road 65 and 67	None	 thursday-1	None
calder road 1-43 odd and 2-22 even	None	 tuesday-2	None
calder road 181-385 odd and 2-100 even	None	 wednesday-2	None
calder road 389-503 odd and 298-370 even	None	 thursday-2	None
clermiston road 103a-133 odd	None	 thursday-2	None
clermiston road 177-181 odd and 88-94 even	None	 tuesday-1	None
clermiston road 21-103 odd	None	 wednesday-2	None
clermiston road 26-72 even	None	 friday-2	None
colinton road 111-257 odd and 64-262 even	None	 tuesday-1	None
colinton road 73-99 odd and 16-58 even	None	 friday-1	None
colinton road 0 eh10 25-63 odd and 6	None	 tuesday-2	None
colinton road 0 eh13 298-300 even	None	 tuesday-2	None
corstorphine road 15-43 odd and 2-10 even	None	 tuesday-1	None
corstorphine road 93-135 odd and 34-98 even	None	 wednesday-1	None
craigentinny avenue 1-73 odd and 4-96 even	None	 tuesday-1	None
craigentinny avenue 77-141 odd and 110-144 even	None	 tuesday-2	None
craigentinny road 1-55 odd and 2-104 even	None	 tuesday-1	None
craigentinny road 81-125 odd	None	 tuesday-2	None
craiglockhart road north 15-31 odd and 6-14 even	None	 tuesday-1	None
craiglockhart road north 33-69 odd and 24-54 even	None	 wednesday-1	None
craigs road 1-55 odd	None	 friday-1	None
craigs road 2-44 even	None	 thursday-2	None
craigs road 64-76 even	None	 friday-2	None
curriehill road 2-24 even	None	 wednesday-1	None
curriehill road 63-103 odd	None	 friday-2	None
drum brae north 1-69 odd and 6-106 even	None	 tuesday-2	None
drum brae north 121-133 odd and 108	None	 thursday-2	None
drum street 20-88 even	None	 friday-2	None
duddingston road west	 friday-1	 thursday-2	 Friday
ellen's glen road 25-55 odd and 2,4, 26 and 38	None	 friday-2	None
ellen's glen road 1	None	 thursday-2	None
firrhill drive 1,3 and 12	None	 tuesday-1	None
firrhill drive 7-71 odd and 14-46 even	None	 wednesday-1	None
gilmerton road 213-281 and 451-543 odd	None	 friday-1	None
gilmerton road 540-544 even	None	 friday-1d	None
gilmerton road 389-445 odd and 282-406 even	None	 friday-2	None
grange loan 11-57 odd and 40-80 even	None	 tuesday-1	None
grange loan 125-157 odd and 186-202 even	None	 tuesday-2	None
grange loan 61-97 odd and 108-130 even	None	 wednesday-1	None
lanark road 4-28 even	None	 wednesday-1	None
lanark road 481-601 odd and 476 632a	None	 friday-2	None
lanark road 81-453 odd and 214-472	None	 thursday-2	None
lanark road west 209-577 odd and 196-582 even	None	 friday-1	None
labark road west boll-o-bere farm	None	 friday-1	None
lanark road west 3-165 odd and 2-194 even	None	 friday-2	None
lasswade road 15-79 odd and 54-324 even	None	 thursday-2	None
lasswade road 217-297 odd	None	 friday-2	None
leith walk 313 1f2	None	 thursday-1	None
liberton drive 3-53 odd and 2-52 even	None	 thursday-2	None
liberton drive 73-101 odd and 54-112 even	None	 wednesday-2	None
loaning crescent 3,7, 29 and 33 odd and 2-16 even	None	 tuesday-1	None
loaning crescent 9-27 odd	None	 friday-2	None
magdalene drive 1-37 odd and 2-104 even	None	 thursday-1	None
magdalene drive 47-63 odd and 108-174 even	None	 wednesday-1	None
marionville road 232-258 even	None	 tuesday-1	None
marionville road 53-153 odd and 38-68 even	None	 thursday-1	None
maybury road 14 and 15	None	 tuesday-1	None
maybury road 3 and 5	None	 tuesday-2	None
maybury road 83 and 85	None	 friday-2	None
mayfield gardens 1-31 odd	None	 thursday-1	None
mayfield gardens 2-30 even	None	 tuesday-1	None
mayfield road 1-167 odd and 8-182 even	None	 tuesday-1	None
mayfield road 189-205 odd	None	 wednesday-2	None
minto street 3-27 odd and 4-28 even	None	 thursday-1	None
minto street 33-47 odd and 32-48 even	None	 tuesday-1	None
mount vernon road 1-15 odd and 10-34 even	None	 friday-1	None
mount vernon road 53-69 odd	None	 thursday-2	None
mountcastle drive north 1-97 odd and 8-120 even	None	 thursday-2	None
mountcastle drive north 103-105 and 305-331 odd and 128 and 312-328 even	None	 wednesday-2	None
newliston road 1-11 odd and 4-10 even	None	 thursday-1	None
oxgangs road north 115 and 117	None	 thursday-1	None
oxgangs road north 5-223 odd and 14-300 even	None	 tuesday-1	None
paisley crescent 2-34 even	None	 thursday-2	None
paisley crescent 5-25 odd and 36-62 even	None	 wednesday-2	None
peffermill road 1 and 39-49 odd	None	 thursday-1	None
queensferry road 0 eh29 2-64 even and 21	None	 thursday-1	None
queensferry road 0 eh29 3-75 odd	None	 tuesday-2	None
queensferry road 0 eh4 385-409 odd	None	 friday-1	None
queensferry road 0 eh4 413-563 odd and 536-550 even	None	 tuesday-2	None
queensferry road 0 eh4 568-634 even	None	 tuesday-1	None
ravenswood avenue 103-143 odd and 42-58 even	None	 wednesday-2	None
ravenswood avenue 3-101 and 145-155 odd and 2-90 even	None	 friday-1	None
redford road 115-133 odd	None	 thursday-1	None
redford road 201-271 odd	None	 friday-1	None
redford road 47-109 odd and 4-80 even	None	 tuesday-2	None
restalrig road south 119-135 odd and 130-166 even	None	 thursday-1	None
restalrig road south 137-151 odd and 184-194 even	None	 wednesday-1	None
saughton road 36-48 even	None	 tuesday-2	None
saughton road 45-69 odd	None	 thursday-2	None
sighthill avenue 2-28 even	None	 thursday-2	None
sighthill avenue 3-43 odd	None	 wednesday-2	None
sighthill view 25-51 odd and 4-66 even	None	 thursday-2	None
sighthill view 69-81 odd and 72-88 even	None	 thursday-1	None
silverknowes road 1-63 odd	None	 thursday-1	None
silverknowes road 26-116 even	None	 thursday-2	None
slateford road 199-203 odd	None	 wednesday-1	None
south gyle road 1-43 odd and 2-22 even	None	 tuesday-2	None
south gyle road 235-327 odd and 40-368 even	None	 friday-1	None
spylaw bank road 3-15 odd and 6-20 even	None	 thursday-1	None
spylaw bank road 45-65 odd and 22-76 even	None	 thursday-2	None
st alban's road 15-47 odd and 2-46 even	None	 tuesday-1	None
st alban's road 49-115 odd and 52-110 even	None	 tuesday-2	None
st john's road 251-309 odd and 180-204	None	 wednesday-2	None
st john's road 45-211 odd and 8-144 even	None	 friday-2	None
telford road 105-219 odd and 54-244	None	 tuesday-2	None
telford road 13-63 odd and 18-52 even	None	 wednesday-2	None
telford road 69-77 odd	None	 friday-2	None
trinity road 54-68 and 76-134 even and 63-127 odd	None	 tuesday-1	None
trinity road 70-74 even	None	 wednesday-1	None
turnhouse road 48-94 even	None	 friday-1	None
walter scott avenue 3-63 and 103-109 odd	None	 friday-1	None
walter scott avenue 2-24 and 50-164 even	None	 friday-1	None
walter scott avenue 67-101 odd and 26-44 even	None	 wednesday-2	None
west granton road 17-39 odd	None	 friday-2	None
west granton road 43, 213-257 odd	None	 wednesday-1	None
abercorn cottages	 wednesday-1	None	 Friday
affleck way	 wednesday-1	None	 Wednesday
albany lane	 wednesday-1	None	 Tuesday
albany street lane	 wednesday-1	None	 Tuesday
aldermoor avenue	 tuesday-1	None	 Wednesday
allermuir road	 wednesday-2	None	 Wednesday
alnwickhill road	 thursday-2	None	 Thursday
alva street	 tuesday-1	None	 Tuesday
amos crescent	 thursday-2	None	 Thursday
amos crossway	 thursday-2	None	 Thursday
amos place	 thursday-2	None	 Thursday
annandale street lane	 wednesday-1	None	 Tuesday
argyle street	 wednesday-1	None	 Tuesday
arthur street	 wednesday-1	None	 Tuesday
arthur street lane	 wednesday-1	None	None
ashcroft lane	 wednesday-2	None	 Wednesday
ashlar road	 tuesday-1	None	 Tuesday
aspen road	 friday-1	None	 Friday
atholl crescent	 tuesday-1	None	 Tuesday
atholl crescent lane	 tuesday-1	None	 Tuesday
baberton mains	 wednesday-1	None	 Wednesday
baberton road	 wednesday-1	None	 Wednesday
back station road	 friday-1	None	 Friday
baileyfield crescent	 friday-2	None	 Friday
baker mews	 thursday-1	None	 Thursday
baker wynd	 thursday-1	None	 Thursday
balgreen road	 wednesday-1	None	 Friday
bankhead drive	 thursday-1	None	 Wednesday
bavelaw road	 wednesday-1	None	 Wednesday
beale drive	 wednesday-1	None	 Thursday
beale green	 wednesday-1	None	 Thursday
belford mews	 tuesday-1	None	 Friday
belford road	 friday-2	None	 Friday
bell's mills	 tuesday-1	None	 Friday
bellenden gardens	 friday-1	None	 Friday
belvedere park	 wednesday-1	None	 Tuesday
bernard street	 wednesday-1	None	 Tuesday
berry drive	 thursday-2	None	 Thursday
birch court	 thursday-2	None	 Thursday
birchwood view	 friday-1	None	 Friday
boat green	 wednesday-1	None	 Tuesday
boathouse bridge road	 thursday-1	None	None
bonaly road	 wednesday-1a	None	 Wednesday
bowling lane	 wednesday-1	None	 Tuesday
bowmont place	 friday-1	None	 Wednesday
brackenridge view	 thursday-1	None	 Thursday
bradshaw drive	 thursday-2	None	 Thursday
bradshaw lane	 thursday-2	None	 Thursday
braid hills drive	 tuesday-1	None	 Wednesday
braid road	 wednesday-2	None	None
brewery close	 thursday-1	None	 Thursday
bridge street lane	 friday-1	None	 Friday
briggers walk	 thursday-1	None	 Thursday
briggers way	 thursday-1	None	 Thursday
brocken brigg end	 wednesday-1	None	 Wednesday
broomhouse cottages east	 thursday-2	None	 Friday
broomhouse road	 friday-1	None	None
broomhouse wynd	 thursday-2	None	 Friday
broomview path	 thursday-2	None	 Wednesday
brosie wynd	 wednesday-1	None	 Wednesday
broughton street	 wednesday-1	None	 Tuesday
brunstane road	 friday-2	None	 Friday
builyeon road	 thursday-1	None	 Thursday
burdiehouse crescent	 thursday-1	None	 Thursday
burdock road	 thursday-1	None	 Thursday
burne cruick	 thursday-2	None	 Wednesday
byrne crescent	 wednesday-1	None	 Wednesday
cables wynd	 wednesday-1	None	 Tuesday
caerketton cottages	 tuesday-1	None	 Wednesday
cairntows close	 friday-1	None	 Friday
cakemuir grove	 friday-1	None	 Friday
calder park	 wednesday-2	None	 Wednesday
calder place	 wednesday-2	None	 Wednesday
calton road	 wednesday-1	None	 Wednesday
cambridge street	 tuesday-1	None	 Tuesday
cammo tower grove	 thursday-2	None	 Thursday
cammo tower mews	 thursday-2	None	 Thursday
cammo tower view	 thursday-2	None	 Thursday
campbell park crescent	 wednesday-2	None	 Wednesday
campbell park drive	 wednesday-2	None	 Wednesday
campion road	 friday-1	None	 Friday
candlemaker row	 tuesday-1	None	 Wednesday
capelaw road	 wednesday-2	None	 Wednesday
carlton terrace mews	 wednesday-1	None	 Tuesday
carrington road	 tuesday-1	None	 Tuesday
carswell crescent	 thursday-1	None	 Thursday
carswell loan	 thursday-1	None	 Thursday
carter mews	 wednesday-1	None	 Thursday
casselbank street	 wednesday-1	None	 Tuesday
castle street	 wednesday-1	None	 Tuesday
castlebrae avenue	 friday-1	None	 Friday
castlepark glade	 friday-1	None	 Friday
castleview drive	 friday-1	None	 Friday
catelbock gardens	 thursday-1	None	 Thursday
chalmers buildings	 tuesday-2	None	 Tuesday
chancelot crescent	 tuesday-2	None	 Tuesday
chapel lane	 wednesday-1	None	 Tuesday
circus gardens	 wednesday-1	None	 Tuesday
clark road	 tuesday-2	None	 Tuesday
clarkson road	 wednesday-1	None	 Wednesday
clarkson terrace	 wednesday-1	None	None
claylands road	 thursday-1	None	 Thursday
clermiston road	 friday-1	None	 Friday
coates crescent	 tuesday-1	None	 Tuesday
coates place	 tuesday-1	None	 Tuesday
coburg street	 wednesday-1	None	 Tuesday
colinton road	 wednesday-2	None	 Wednesday
coltbridge millside	 friday-1	None	 Friday
combe cruik	 wednesday-1	None	 Wednesday
constitution place	 wednesday-1	None	 Tuesday
constitution street	 wednesday-1	None	 Tuesday
cornwallis place	 wednesday-1	None	 Tuesday
corslet place	 wednesday-1	None	 Wednesday
corstorphine road	 friday-2	None	 Friday
cove crescent	 wednesday-1	None	 Thursday
craigcrook road	 friday-2	None	None
craigend park	 friday-1	None	 Thursday
craigentinny avenue	 wednesday-2	None	 Tuesday
craigentinny road	 wednesday-2	None	 Tuesday
craigleith avenue south	 friday-2	None	 Friday
craigleith crescent	 friday-2	None	 Friday
craiglockhart road north	 tuesday-2	None	 Wednesday
cramond brig toll	 friday-1	None	 Thursday
crewe road south	 friday-2	None	 Tuesday
crookston crescent	 wednesday-1	None	 Thursday
cumberland street north east lane	 wednesday-1	None	 Tuesday
cumberland street north west lane	 wednesday-1	None	 Tuesday
cumberland street south west lane	 wednesday-1	None	 Tuesday
cunningham square	 friday-2	None	 Friday
curriehill road	 wednesday-1	None	 Wednesday
custom house place	 tuesday-2	None	 Tuesday
dalkeith road mews	 wednesday-1	None	 Friday
davies row	 friday-1	None	 Wednesday
daybell loan	 thursday-1	None	 Thursday
dean bridge	 wednesday-1	None	 Friday
dean terrace	 tuesday-1	None	 Friday
deanery close	 wednesday-2	None	 Tuesday
deanhaugh street	 wednesday-1	None	 Friday
dewar place lane	 tuesday-1	None	 Tuesday
dorset place	 tuesday-2	None	 Tuesday
douglas gardens mews	 tuesday-1	None	 Friday
dreghorn cottages	 wednesday-1	None	None
dreghorn grove	 wednesday-2	None	 Thursday
drum brae drive	 friday-1	None	None
drum street	 thursday-1	None	 Thursday
drumsheugh place	 tuesday-1	None	 Friday
dublin meuse	 wednesday-1	None	 Tuesday
dudley avenue south	 wednesday-1	None	 Tuesday
duke's walk	 wednesday-2	None	 Friday
dumbryden drive	 wednesday-2	None	 Wednesday
duncombe road	 wednesday-2	None	 Wednesday
dundas estate	 thursday-1	None	 Thursday
dunkirk road	 friday-1	None	 Friday
dunnikier lane	 thursday-2	None	 Thursday
duntreath crescent	 friday-1	None	 Friday
earl grey street	 tuesday-1	None	 Tuesday
